type,locality,latitude,longitude,lease_type,negotiable,furnishing,parking,property_size,property_age,bathroom,facing,cup_board,floor,total_floor,water_supply,building_type,balconies,rent,lift,gym,internet,ac,club,intercom,pool,cpa,fs,servant,security,sc,gp,park,rwh,stp,hk,pb,vp,activation_day,activation_month,activation_year,Total_amenities
3,Domlur,12.95607151,77.6395923,4,1,1,2,1700,8.0,3.0,4,4.0,1.0,2.0,2,1,3.0,42000.0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,24,5,2018,11
2,Kasavanahalli,12.90438142,77.67590059,2,1,1,3,1100,3.0,2.0,2,2.0,1.0,3.0,3,3,1.0,16500.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,29,6,2018,7
4,Pulikeshi Nagar,12.99913614,77.61948012,2,1,1,0,2000,15.0,2.0,2,3.0,1.0,2.0,2,3,2.0,26000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,6,2018,1
2,Banashankari,12.94586064,77.54860105,2,1,1,1,600,6.0,1.0,2,2.0,0.0,2.0,2,3,0.0,9000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,19,4,2018,3
2,Banashankari Stage II,12.92924877,77.57304427,2,1,1,1,1500,5.0,1.0,1,2.0,3.0,3.0,3,3,0.0,12500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22,7,2017,2
2,Banashankari,12.9254533,77.546757,2,0,0,1,950,10.0,1.0,2,2.0,2.0,2.0,2,3,1.0,12000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,17,7,2018,2
3,Doddanekundi,12.9659916,77.7025354,4,1,1,2,1300,8.0,2.0,1,3.0,4.0,4.0,2,1,3.0,22000.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,22,6,2018,5
2,Binnipete,12.97403762,77.56127173,2,1,0,0,700,1.0,1.0,2,0.0,2.0,4.0,1,3,1.0,12000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,7,2018,1
2,Vimanapura,12.9625452,77.67493557,2,1,1,1,1200,0.0,2.0,1,2.0,0.0,3.0,2,3,0.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,23,6,2018,3
3,"12th Cross Road, Kasavanahalli, Bengaluru, Karnataka 560035, India,Bengaluru",12.90771346,77.68036522,2,1,1,3,1515,1.0,3.0,2,6.0,1.0,5.0,3,1,2.0,27000.0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,3,1,2018,9
3,Vijayanagar,12.97564247,77.53144815,2,0,1,3,1450,2.0,2.0,1,3.0,1.0,5.0,2,1,2.0,30000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,8,2017,2
2,Vijaya Nagar,12.96213445,77.5344142,4,1,1,0,750,15.0,1.0,1,1.0,1.0,2.0,1,3,1.0,9000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,2017,1
2,RR Nagar,12.92452564,77.50785561,1,1,2,3,1400,0.0,1.0,1,1.0,2.0,4.0,2,1,1.0,9500.0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,27,7,2017,11
2,Whitefield,12.97630123,77.7408082,2,1,1,3,1225,3.0,2.0,3,2.0,2.0,4.0,3,1,2.0,24000.0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,29,10,2017,15
0,Brookefield,12.96423239,77.72490287,1,0,1,1,180,2.0,1.0,1,1.0,0.0,3.0,3,1,0.0,8000.0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,3,3,2018,7
2,Kasavanahalli,12.90501626,77.68050171,2,1,1,3,800,10.0,2.0,2,2.0,2.0,2.0,3,3,2.0,16500.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,2017,1
2,Whitefield,12.96760877,77.75485721,2,1,1,1,1000,5.0,2.0,2,2.0,0.0,2.0,1,3,0.0,14000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,2018,1
2,Munnekollal,12.95278838,77.71067669,4,1,1,3,1100,1.0,2.0,2,6.0,2.0,3.0,1,2,1.0,19000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,7,2018,1
2,Whitefield,12.9548498,77.7244849,2,1,1,2,1200,1.0,2.0,1,4.0,1.0,5.0,2,1,2.0,23000.0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,29,7,2017,7
3,Bellandur,12.9206798,77.6741922,4,1,1,3,1700,4.0,2.0,1,3.0,1.0,11.0,2,1,3.0,35000.0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,24,10,2017,13
1,Marathahalli,12.96626418,77.71781591,4,1,2,3,800,5.0,1.0,2,2.0,1.0,5.0,2,1,2.0,16500.0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,5,9,2018,7
2,Marathahalli,12.94715974,77.70363417,4,1,1,2,750,0.0,2.0,2,2.0,1.0,4.0,3,3,1.0,15000.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7,7,2018,3
1,"JP Nagar, Phase 3",12.90990738,77.60000527,4,0,1,0,600,4.0,1.0,1,0.0,2.0,2.0,1,3,0.0,12500.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,7,2017,1
2,Uttarahalli Hobli,12.90893568,77.55816742,2,0,1,1,750,3.0,2.0,8,2.0,1.0,3.0,1,2,0.0,10000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,4,2018,1
3,Basavanagudi,12.93038439,77.56655644,2,1,1,1,1000,5.0,2.0,1,2.0,0.0,2.0,2,3,0.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,10,2018,2
0,HSR Layout,12.90594213,77.63865655,1,1,1,3,300,0.0,1.0,2,1.0,3.0,3.0,3,3,0.0,8000.0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,27,6,2018,4
1,BTM Layout 1st Stage,12.92410248,77.61491831,4,1,0,2,450,9.0,1.0,2,0.0,1.0,1.0,1,3,1.0,12000.0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,4,12,2018,5
3,Shanti Nagar,12.95596354,77.5982813,4,0,1,0,1000,7.0,1.0,1,3.0,1.0,2.0,2,3,1.0,20000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,23,6,2018,3
3,"Yelachenahallli,Kumaraswamy Layout",12.90340306,77.57190906,4,0,1,3,1800,10.0,3.0,2,3.0,7.0,8.0,2,1,3.0,35000.0,1,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,7,10,2017,10
3,Marathahalli,12.96525192,77.71337632,4,1,1,3,1500,4.0,3.0,2,3.0,2.0,5.0,3,1,3.0,36000.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,12,2017,3
2,Whitefield,12.98165821,77.7289974,2,1,1,3,1000,2.0,2.0,1,2.0,1.0,2.0,2,1,2.0,15000.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7,2,2017,2
2,Malleshpalya,12.97746361,77.6808103,4,0,1,3,975,3.0,2.0,2,2.0,1.0,3.0,1,3,2.0,16000.0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,31,7,2017,7
2,BTM 2nd Stage,12.90948508,77.61109078,4,0,1,1,600,0.0,2.0,1,2.0,1.0,2.0,2,3,0.0,10000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2017,1
2,Marathahalli,12.94199467,77.69631195,2,1,1,3,1325,7.0,2.0,3,2.0,5.0,6.0,2,1,4.0,24000.0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,14,1,2018,6
1,BTM Layout,12.92108839,77.61801548,4,1,1,1,700,2.0,1.0,2,1.0,0.0,1.0,2,3,0.0,10500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6,9,2018,3
2,Kumaraswamy Layout,12.9075337,77.5656904,4,1,1,1,600,5.0,1.0,1,2.0,1.0,2.0,2,3,1.0,11000.0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,7,2018,6
3,Whitefield,12.97114943,77.75049758,2,1,1,2,1400,1.0,3.0,3,5.0,2.0,4.0,3,1,1.0,28000.0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,2,10,2018,9
2,Whitefield,12.9495026,77.7188918,2,1,1,3,1285,4.0,2.0,1,2.0,2.0,3.0,3,1,2.0,20000.0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,2,9,2018,15
2,Mahadevapura,12.99064178,77.67476991,4,1,1,1,1000,8.0,2.0,2,2.0,0.0,1.0,1,3,1.0,15000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30,3,2018,1
3,"Jagadish Nagar,Kaggadasapura",12.9693604,77.6657224,2,1,1,3,1500,10.0,3.0,3,3.0,0.0,2.0,2,1,3.0,27000.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8,2018,2
2,Whitefield,12.9672257,77.7394432,2,1,1,3,1145,0.0,2.0,1,2.0,0.0,4.0,3,1,2.0,21000.0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,16,10,2017,10
3,Banashankari,12.9275068,77.54612198,2,0,1,3,1350,9.0,3.0,1,3.0,2.0,4.0,2,3,0.0,18000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8,9,2017,3
2,Koramangala 5th Block,12.93599564,77.6165583,4,1,0,3,1100,1.0,2.0,2,0.0,4.0,4.0,1,3,1.0,30000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,31,1,2018,4
2,HSR Layout 6th Sector,12.9186206,77.6241007,4,1,2,3,1100,1.0,2.0,3,4.0,0.0,4.0,1,1,0.0,29000.0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,15,4,2018,5
3,Mullur,12.9141041,77.7164282,4,1,1,3,2100,3.0,3.0,1,3.0,1.0,10.0,3,1,5.0,22000.0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,2,4,2018,13
2,Thirumalashettyhally,12.9834759,77.7755112,4,1,1,3,1075,1.0,2.0,2,2.0,1.0,5.0,2,1,1.0,17000.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,6,2018,2
1,Doddanekkundi,12.97234428,77.6975906,4,1,1,0,350,5.0,1.0,1,1.0,1.0,1.0,1,3,1.0,9000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,10,4,2017,3
2,Thubarahalli,12.9498718,77.7181144,2,1,1,3,885,7.0,2.0,2,5.0,2.0,3.0,2,1,1.0,19500.0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,6,4,2018,8
2,Kadugodi,12.98537087,77.76304973,2,1,2,3,1450,3.0,2.0,2,2.0,4.0,4.0,3,1,2.0,27000.0,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,2,2,2018,14
2,J.P. Nagar,12.90298952,77.57485723,2,1,1,1,800,5.0,1.0,1,1.0,0.0,0.0,2,2,0.0,12000.0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,12,2018,4
2,Banashankari,12.92051525,77.55019027,2,1,1,3,880,15.0,2.0,4,2.0,1.0,8.0,2,1,0.0,13500.0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,25,4,2018,13
2,Bapuji Nagar,12.95342331,77.54094233,4,1,1,1,600,20.0,2.0,1,2.0,1.0,2.0,2,3,0.0,12000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,21,12,2017,3
2,"Whitefield Main Road, Maheswari Nagar, Bengaluru, Karnataka, India",12.9753642,77.7510562,4,0,1,3,1100,1.0,2.0,2,2.0,3.0,4.0,3,1,1.0,17000.0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,19,1,2018,8
2,JP Nagar,12.90964161,77.58144475,4,1,1,1,1100,15.0,2.0,3,3.0,1.0,2.0,1,3,1.0,17500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,24,5,2018,3
3,Dooravani Nagar,12.9996889,77.6662679,2,1,1,3,1586,2.0,3.0,2,3.0,7.0,10.0,2,1,1.0,32000.0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,4,5,2018,15
3,Hongasandra,12.90150974,77.62909409,4,1,1,3,1620,3.0,3.0,4,3.0,7.0,24.0,2,1,2.0,35000.0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,3,5,2018,17
2,Jeevan Bima Nagar,12.9617025,77.66108887,4,1,1,3,1300,4.0,2.0,3,2.0,0.0,2.0,2,3,2.0,17000.0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6,2,2018,4
1,Kasavanahalli,12.90432913,77.67548216,2,1,1,1,650,5.0,1.0,1,1.0,0.0,3.0,3,3,0.0,11000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,2018,1
2,Munnekollal,12.9543543,77.7166373,2,1,1,2,1350,10.0,2.0,2,3.0,2.0,3.0,1,1,3.0,21000.0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,16,8,2017,10
3,BTM Layout,12.91390771,77.60798723,4,1,1,3,1900,6.0,3.0,2,4.0,1.0,1.0,1,3,2.0,40000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,1,2018,1
2,BTM 2nd Stage,12.91070019,77.60618184,4,1,1,1,800,20.0,2.0,3,2.0,0.0,2.0,2,3,0.0,16000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,11,2017,1
3,Whitefield Hope Farm Junction,12.95620441,77.72843933,2,1,1,3,1470,1.0,2.0,2,3.0,3.0,12.0,2,1,3.0,26000.0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,18,11,2017,13
2,Bommanahalli,12.90214363,77.62180022,4,0,0,1,800,0.0,2.0,2,0.0,0.0,2.0,2,3,0.0,10000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,7,2017,1
2,Banashankari,12.93021053,77.55652792,2,0,1,3,1000,20.0,2.0,3,4.0,1.0,2.0,2,1,1.0,14500.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,25,11,2017,4
2,RR Nagar,12.91235735,77.52731036,2,0,1,1,800,10.0,1.0,2,2.0,0.0,1.0,1,3,0.0,10000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,18,2,2018,3
1,Cox Town,12.99784097,77.62549638,2,1,0,1,500,1.0,1.0,5,0.0,1.0,3.0,2,3,1.0,11000.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,4,2018,4
2,JP Nagar,12.90331013,77.59242001,4,1,1,1,1000,10.0,2.0,4,0.0,3.0,4.0,1,1,2.0,14000.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,11,3,2017,4
2,"Marathahalli, Bengaluru, Karnataka, India",12.9591722,77.697419,4,1,2,1,2322,0.0,2.0,4,2.0,2.0,3.0,1,1,2.0,25000.0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24,7,2018,6
2,Bellandur,12.9275131,77.67071214,4,1,1,2,1175,10.0,2.0,2,2.0,4.0,5.0,3,1,2.0,27000.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,4,2,2018,4
2,BTM 2nd Stage,12.914081,77.6208013,4,1,1,3,1200,5.0,2.0,2,0.0,1.0,4.0,2,1,2.0,20000.0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,6,12,2018,5
3,Brookefield,12.9618206,77.72388458,2,0,1,3,1600,6.0,2.0,1,3.0,1.0,5.0,2,1,2.0,24000.0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,26,3,2018,12
2,RR Nagar,12.9275441,77.5163924,4,1,1,3,1200,10.0,2.0,1,2.0,2.0,3.0,2,1,4.0,14000.0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,3,10,2018,6
2,Balagere,12.93826559,77.7263718,4,0,1,3,1210,0.0,2.0,3,2.0,0.0,13.0,2,1,2.0,23000.0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,21,1,2018,8
1,Doddanekundi,12.96874908,77.69364478,4,0,1,3,1200,0.0,1.0,1,1.0,1.0,3.0,2,3,1.0,12500.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,24,4,2018,4
3,Murgesh Pallya,12.95326811,77.65978799,2,1,2,3,2000,10.0,2.0,3,7.0,0.0,1.0,1,2,0.0,30000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,2017,0
2,Whitefield,12.97800257,77.75760188,4,1,1,3,1062,0.0,2.0,3,2.0,1.0,4.0,2,1,1.0,20000.0,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,23,7,2018,10
2,JP Nagar,12.91588971,77.59093192,4,1,0,0,500,5.0,1.0,3,0.0,1.0,2.0,1,3,1.0,10000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,10,2018,1
1,Padmanabhanagar,12.91375034,77.55452467,2,1,1,3,900,6.0,2.0,7,2.0,0.0,0.0,2,2,0.0,8500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,7,2017,1
2,"EPIP Zone,Brookefield",12.972776,77.714794,2,0,1,3,1200,5.0,2.0,2,2.0,2.0,4.0,3,1,1.0,24000.0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,14,5,2018,6
2,HSR Layout,12.91715665,77.64958353,2,0,1,1,950,10.0,2.0,2,2.0,0.0,3.0,2,3,0.0,23000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8,9,2017,3
2,RR Nagar,12.91555,77.51347,2,0,1,1,600,4.0,1.0,1,2.0,0.0,1.0,1,2,0.0,9000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,29,8,2017,2
2,Banashankari,12.92563311,77.54875932,2,1,1,1,1000,12.0,2.0,2,3.0,1.0,1.0,2,3,1.0,16000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,20,12,2017,4
3,Rajarajeshwari Nagar,12.91285766,77.5205064,2,1,1,2,2000,5.0,4.0,1,3.0,3.0,4.0,2,1,3.0,19000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,2017,1
1,Munnekollal,12.95179767,77.70628213,4,1,1,1,600,5.0,1.0,4,1.0,2.0,2.0,2,3,0.0,10500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,25,5,2018,4
2,Kumaraswamy Layout,12.9089034,77.5665586,4,1,1,3,600,9.0,3.0,1,3.0,0.0,3.0,1,3,1.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2018,1
3,Chikkalasandra,12.91073933,77.54571493,2,1,1,3,1242,5.0,2.0,2,0.0,2.0,4.0,1,1,1.0,14000.0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,9,5,2017,7
3,Hoodi,12.9931582,77.713507,4,1,1,3,1699,10.0,3.0,2,5.0,1.0,4.0,2,1,4.0,24000.0,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,15,3,2018,13
2,Thyagaraja Nagar,12.93178628,77.56741618,2,0,1,1,600,6.0,1.0,2,1.0,2.0,2.0,1,3,0.0,10000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,11,2017,1
2,Thirumalashettyhally,12.9834759,77.7755112,4,0,1,3,1000,0.0,2.0,3,2.0,3.0,3.0,3,1,2.0,16000.0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,14,4,2018,12
3,BTM Layout,12.91655238,77.61820707,4,1,1,3,1300,15.0,2.0,3,4.0,1.0,4.0,2,1,1.0,25000.0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,19,1,2018,7
2,Viveka Nagar,12.9484577,77.62361699,4,0,1,1,800,15.0,1.0,2,2.0,0.0,2.0,1,3,0.0,10000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,12,2,2017,3
2,Chikkalasandra,12.91076548,77.54568275,2,1,1,1,700,1.0,2.0,1,1.0,1.0,3.0,2,3,0.0,10000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,6,2017,2
3,RR Nagar,12.9150635,77.5103152,2,1,1,3,1494,14.0,2.0,2,2.0,1.0,1.0,1,2,0.0,27000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,2018,0
3,Banashankari,12.93298655,77.54464411,2,1,1,3,1200,0.0,2.0,1,3.0,3.0,5.0,2,3,1.0,25000.0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,6,8,2018,7
2,Padmanabhanagar,12.91810624,77.55551268,4,0,1,1,675,4.0,1.0,4,2.0,1.0,2.0,2,3,0.0,12500.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,2018,1
2,Kodihalli,12.9606165,77.64772352,2,0,1,1,600,4.0,1.0,2,2.0,1.0,2.0,2,3,0.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,21,9,2017,3
1,HSR Layout,12.91892964,77.63525333,4,1,1,1,400,0.0,1.0,1,1.0,3.0,3.0,2,2,0.0,10000.0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,24,7,2018,4
1,Cauvery Colony,12.9357567,77.6341021,4,1,1,0,450,5.0,1.0,1,1.0,2.0,3.0,1,2,1.0,16500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,2018,0
2,Banashankari,12.9233054,77.55339844,2,0,1,1,1200,5.0,1.0,2,2.0,1.0,1.0,3,3,0.0,14000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,13,6,2018,3
2,HSR Layout,12.90014589,77.64169873,4,1,1,1,700,0.0,2.0,2,2.0,2.0,3.0,1,3,1.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,21,9,2017,5
2,"Pattandur Agrahara,Whitefield",12.978302,77.7359962,2,0,1,3,1200,0.0,2.0,1,0.0,4.0,4.0,3,1,1.0,20000.0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,6,2018,15
2,"Immadihalli,Whitefield",12.9696546,77.7629819,2,1,1,3,1300,1.0,2.0,3,3.0,3.0,4.0,3,1,3.0,20000.0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,6,3,2018,15
2,BTM Layout,12.91985724,77.60807628,4,1,1,1,900,5.0,2.0,2,2.0,0.0,1.0,1,2,0.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,11,2017,1
2,RR Nagar,12.91555,77.51347,2,1,1,3,1300,1.0,2.0,2,2.0,3.0,3.0,2,1,2.0,16000.0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,18,5,2018,15
1,JP Nagar,12.90110596,77.5963591,1,0,0,3,600,25.0,1.0,1,0.0,1.0,1.0,1,3,0.0,9000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25,6,2018,1
2,Nallurahalli,12.9694643,77.7404787,2,1,1,3,1205,2.0,2.0,2,2.0,0.0,3.0,3,1,1.0,18300.0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,18,9,2017,9
2,Uttarahalli,12.9096489,77.5483017,4,1,1,3,865,7.0,2.0,1,2.0,2.0,3.0,1,1,1.0,10000.0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,18,8,2017,6
2,Halanayakanahalli,12.9046882,77.6842725,2,1,1,3,1100,2.0,2.0,3,0.0,3.0,4.0,3,1,1.0,19500.0,1,1,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,3,6,2018,10
2,Vijaya Nagar,12.9678981,77.53581359,4,1,1,1,800,10.0,1.0,1,1.0,0.0,3.0,1,1,0.0,13000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,2017,1
2,Chinnapanna Halli,12.96672591,77.70517277,2,1,1,1,1100,0.0,2.0,5,2.0,1.0,2.0,1,3,1.0,18500.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,3,2017,2
2,BTM Layout 1,12.92113114,77.60982526,2,1,1,1,1100,9.0,2.0,1,3.0,0.0,2.0,1,3,0.0,19500.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7,2017,1
2,Cholourpalya,12.97319896,77.55077616,4,1,0,1,500,10.0,1.0,2,0.0,0.0,2.0,1,3,0.0,9500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4,2018,0
2,BTM Layout 1,12.92049891,77.61352285,2,0,1,3,600,0.0,2.0,4,2.0,3.0,3.0,2,3,0.0,14000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,2017,1
2,Brookefield,12.96433192,77.71360057,4,1,1,3,1000,1.0,2.0,4,2.0,2.0,3.0,2,1,1.0,20000.0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,28,10,2017,3
2,HSR Layout,12.90927732,77.64317751,4,0,1,3,950,4.0,2.0,2,2.0,1.0,3.0,2,3,1.0,23000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,3,2018,3
2,JP Nagar,12.90353113,77.57667851,4,1,1,1,750,3.0,1.0,1,0.0,1.0,2.0,1,3,1.0,11000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,11,2017,0
2,JP Nagar,12.90965336,77.58082785,2,1,1,1,1000,5.0,2.0,4,2.0,2.0,2.0,1,1,0.0,15000.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,5,2018,2
1,Indiranagar,12.97853199,77.63873394,2,0,0,1,300,10.0,1.0,4,0.0,1.0,2.0,2,3,0.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,2018,0
2,Vijayanagar,12.96559133,77.5346697,4,0,1,2,950,0.0,2.0,1,2.0,2.0,4.0,2,3,1.0,18000.0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,18,4,2018,5
