type,locality,latitude,longitude,lease_type,negotiable,furnishing,parking,property_size,property_age,bathroom,facing,cup_board,floor,total_floor,water_supply,building_type,balconies,rent,lift,gym,internet,ac,club,intercom,pool,cpa,fs,servant,security,sc,gp,park,rwh,stp,hk,pb,vp,activation_day,activation_month,activation_year,Total_amenities
BHK2,BTM Layout,12.92140163,77.60363202,FAMILY,0,SEMI_FURNISHED,TWO_WHEELER,1000,1.0,2.0,E,2.0,1.0,8.0,CORPORATION,AP,1.0,18000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,2018,2
BHK2,New Tippasandra,12.97210593,77.64978066,FAMILY,0,NOT_FURNISHED,TWO_WHEELER,600,15.0,2.0,S,0.0,0.0,2.0,CORP_BORE,IF,0.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,7,2017,1
BHK2,Kumaraswamy Layout,12.90827484,77.56404962,ANYONE,1,NOT_FURNISHED,TWO_WHEELER,1000,15.0,2.0,E,0.0,2.0,3.0,CORPORATION,IF,1.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,27,4,2018,3
BHK3,"Chandana,",12.9394677,77.692292,FAMILY,0,SEMI_FURNISHED,BOTH,1800,11.0,3.0,E,3.0,0.0,4.0,CORP_BORE,AP,3.0,27500.0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,22,1,2018,8
BHK1,Adugodi,12.94269706,77.60905257,BACHELOR,1,SEMI_FURNISHED,TWO_WHEELER,500,4.0,1.0,E,1.0,2.0,3.0,CORPORATION,IF,1.0,9000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,2018,0
BHK2,BTM 2nd Stage,12.90679027,77.60800428,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,780,10.0,2.0,W,2.0,1.0,1.0,CORPORATION,IH,0.0,15000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,22,4,2018,2
BHK2,Banashankari,12.92646474,77.55099226,FAMILY,0,SEMI_FURNISHED,BOTH,900,15.0,2.0,W,2.0,0.0,1.0,CORP_BORE,IF,0.0,16000.0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,25,6,2018,4
BHK3,"Rainbow Drive,Halanayakanahalli",12.9088006,77.6842281,ANYONE,0,SEMI_FURNISHED,BOTH,1600,6.0,3.0,S,3.0,0.0,4.0,CORP_BORE,AP,1.0,45000.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,11,2017,19
BHK3,C V Raman Nagar,12.99240944,77.66336392,ANYONE,1,SEMI_FURNISHED,BOTH,1600,10.0,2.0,W,3.0,2.0,5.0,CORP_BORE,AP,2.0,30000.0,1,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,26,7,2018,12
BHK2,"Koramangala 4th Block, Bengaluru, Karnataka, India",12.93214647,77.62734904,ANYONE,1,SEMI_FURNISHED,NONE,900,15.0,1.0,N,0.0,0.0,3.0,CORP_BORE,IF,0.0,25000.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25,10,2017,3
BHK2,"Eastwood Township,Harlur",12.9020624,77.6640759,FAMILY,1,SEMI_FURNISHED,BOTH,1300,0.0,2.0,N,2.0,14.0,18.0,CORP_BORE,AP,1.0,32000.0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,4,10,2018,10
BHK2,Tippasandra,12.97174869,77.65680905,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,1150,23.0,2.0,N,2.0,1.0,3.0,CORPORATION,IF,0.0,25000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,2018,1
BHK1,Chikkalasandra,12.91189054,77.54606233,FAMILY,1,SEMI_FURNISHED,BOTH,600,4.0,1.0,NW,1.0,1.0,4.0,CORPORATION,IH,0.0,9000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,31,3,2018,2
BHK2,Marathahalli,12.9483845,77.71862689,FAMILY,0,SEMI_FURNISHED,BOTH,1400,2.0,2.0,E,2.0,4.0,4.0,BOREWELL,AP,0.0,21000.0,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,17,3,2018,14
BHK3,Kasavanahalli,12.9106097,77.6768315,FAMILY,1,SEMI_FURNISHED,BOTH,1600,6.0,3.0,E,3.0,2.0,5.0,CORPORATION,AP,2.0,24000.0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,7,1,2017,15
BHK2,Mahadevapura,12.99961238,77.68654159,BACHELOR,1,SEMI_FURNISHED,TWO_WHEELER,900,5.0,2.0,N,2.0,0.0,2.0,CORPORATION,IF,0.0,12500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,31,8,2017,5
BHK2,Raja Rajeshwari Nagar,12.9242199,77.5191195,FAMILY,1,SEMI_FURNISHED,NONE,1200,4.0,2.0,E,2.0,1.0,3.0,CORPORATION,IF,0.0,11000.0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,8,10,2017,6
BHK3,"Dodda Nekkundi Extension,Doddanekkundi",12.9706856,77.7069747,FAMILY,1,SEMI_FURNISHED,BOTH,1251,3.0,2.0,NE,2.0,6.0,6.0,BOREWELL,AP,1.0,25000.0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,17,4,2018,9
BHK2,Whitefield,12.966917,77.7412292,FAMILY,1,SEMI_FURNISHED,FOUR_WHEELER,1200,0.0,2.0,E,3.0,2.0,6.0,CORP_BORE,AP,2.0,20000.0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,18,7,2017,10
BHK2,Kodihalli,12.95861275,77.64903784,FAMILY,1,FULLY_FURNISHED,BOTH,1200,5.0,2.0,E,7.0,3.0,4.0,CORP_BORE,AP,1.0,30000.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,19,6,2018,6
BHK4,Banashankari 3rd Stage,12.92689584,77.5481249,FAMILY,1,SEMI_FURNISHED,BOTH,2400,22.0,4.0,W,3.0,0.0,2.0,CORP_BORE,IF,0.0,32000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,28,2,2018,4
BHK2,Bellandur,12.9264579,77.6762179,ANYONE,1,SEMI_FURNISHED,BOTH,1000,5.0,2.0,NE,2.0,1.0,4.0,BOREWELL,AP,1.0,21000.0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,16,8,2017,9
BHK2,Vivek Nagar,12.95065796,77.62458796,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,750,8.0,1.0,N,2.0,1.0,2.0,CORP_BORE,IF,1.0,11000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,21,4,2018,3
BHK3,Domlur,12.95607151,77.6395923,ANYONE,1,SEMI_FURNISHED,FOUR_WHEELER,1700,8.0,3.0,S,4.0,1.0,2.0,CORP_BORE,AP,3.0,42000.0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,24,5,2018,11
BHK2,Kasavanahalli,12.90438142,77.67590059,FAMILY,1,SEMI_FURNISHED,BOTH,1100,3.0,2.0,E,2.0,1.0,3.0,BOREWELL,IF,1.0,16500.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,29,6,2018,7
BHK4,Pulikeshi Nagar,12.99913614,77.61948012,FAMILY,1,SEMI_FURNISHED,NONE,2000,15.0,2.0,E,3.0,1.0,2.0,CORP_BORE,IF,2.0,26000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,6,2018,1
BHK2,Banashankari,12.94586064,77.54860105,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,600,6.0,1.0,E,2.0,0.0,2.0,CORP_BORE,IF,0.0,9000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,19,4,2018,3
BHK2,Banashankari Stage II,12.92924877,77.57304427,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,1500,5.0,1.0,N,2.0,3.0,3.0,BOREWELL,IF,0.0,12500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22,7,2017,2
BHK2,Banashankari,12.9254533,77.546757,FAMILY,0,NOT_FURNISHED,TWO_WHEELER,950,10.0,1.0,E,2.0,2.0,2.0,CORP_BORE,IF,1.0,12000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,17,7,2018,2
BHK3,Doddanekundi,12.9659916,77.7025354,ANYONE,1,SEMI_FURNISHED,FOUR_WHEELER,1300,8.0,2.0,N,3.0,4.0,4.0,CORP_BORE,AP,3.0,22000.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,22,6,2018,5
BHK2,Binnipete,12.97403762,77.56127173,FAMILY,1,NOT_FURNISHED,NONE,700,1.0,1.0,E,0.0,2.0,4.0,CORPORATION,IF,1.0,12000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,7,2018,1
BHK2,Vimanapura,12.9625452,77.67493557,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,1200,0.0,2.0,N,2.0,0.0,3.0,CORP_BORE,IF,0.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,23,6,2018,3
BHK3,"12th Cross Road, Kasavanahalli, Bengaluru, Karnataka 560035, India,Bengaluru",12.90771346,77.68036522,FAMILY,1,SEMI_FURNISHED,BOTH,1515,1.0,3.0,E,6.0,1.0,5.0,BOREWELL,AP,2.0,27000.0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,3,1,2018,9
BHK3,Vijayanagar,12.97564247,77.53144815,FAMILY,0,SEMI_FURNISHED,BOTH,1450,2.0,2.0,N,3.0,1.0,5.0,CORP_BORE,AP,2.0,30000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,8,2017,2
BHK2,Vijaya Nagar,12.96213445,77.5344142,ANYONE,1,SEMI_FURNISHED,NONE,750,15.0,1.0,N,1.0,1.0,2.0,CORPORATION,IF,1.0,9000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,2017,1
BHK2,RR Nagar,12.92452564,77.50785561,BACHELOR,1,FULLY_FURNISHED,BOTH,1400,0.0,1.0,N,1.0,2.0,4.0,CORP_BORE,AP,1.0,9500.0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,27,7,2017,11
BHK2,Whitefield,12.97630123,77.7408082,FAMILY,1,SEMI_FURNISHED,BOTH,1225,3.0,2.0,W,2.0,2.0,4.0,BOREWELL,AP,2.0,24000.0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,29,10,2017,15
RK1,Brookefield,12.96423239,77.72490287,BACHELOR,0,SEMI_FURNISHED,TWO_WHEELER,180,2.0,1.0,N,1.0,0.0,3.0,BOREWELL,AP,0.0,8000.0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,3,3,2018,7
BHK2,Kasavanahalli,12.90501626,77.68050171,FAMILY,1,SEMI_FURNISHED,BOTH,800,10.0,2.0,E,2.0,2.0,2.0,BOREWELL,IF,2.0,16500.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,2017,1
BHK2,Whitefield,12.96760877,77.75485721,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,1000,5.0,2.0,E,2.0,0.0,2.0,CORPORATION,IF,0.0,14000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,2018,1
BHK2,Munnekollal,12.95278838,77.71067669,ANYONE,1,SEMI_FURNISHED,BOTH,1100,1.0,2.0,E,6.0,2.0,3.0,CORPORATION,IH,1.0,19000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,7,2018,1
BHK2,Whitefield,12.9548498,77.7244849,FAMILY,1,SEMI_FURNISHED,FOUR_WHEELER,1200,1.0,2.0,N,4.0,1.0,5.0,CORP_BORE,AP,2.0,23000.0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,29,7,2017,7
BHK3,Bellandur,12.9206798,77.6741922,ANYONE,1,SEMI_FURNISHED,BOTH,1700,4.0,2.0,N,3.0,1.0,11.0,CORP_BORE,AP,3.0,35000.0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,24,10,2017,13
BHK1,Marathahalli,12.96626418,77.71781591,ANYONE,1,FULLY_FURNISHED,BOTH,800,5.0,1.0,E,2.0,1.0,5.0,CORP_BORE,AP,2.0,16500.0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,5,9,2018,7
BHK2,Marathahalli,12.94715974,77.70363417,ANYONE,1,SEMI_FURNISHED,FOUR_WHEELER,750,0.0,2.0,E,2.0,1.0,4.0,BOREWELL,IF,1.0,15000.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7,7,2018,3
BHK1,"JP Nagar, Phase 3",12.90990738,77.60000527,ANYONE,0,SEMI_FURNISHED,NONE,600,4.0,1.0,N,0.0,2.0,2.0,CORPORATION,IF,0.0,12500.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,7,2017,1
BHK2,Uttarahalli Hobli,12.90893568,77.55816742,FAMILY,0,SEMI_FURNISHED,TWO_WHEELER,750,3.0,2.0,SW,2.0,1.0,3.0,CORPORATION,IH,0.0,10000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,4,2018,1
BHK3,Basavanagudi,12.93038439,77.56655644,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,1000,5.0,2.0,N,2.0,0.0,2.0,CORP_BORE,IF,0.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,10,2018,2
RK1,HSR Layout,12.90594213,77.63865655,BACHELOR,1,SEMI_FURNISHED,BOTH,300,0.0,1.0,E,1.0,3.0,3.0,BOREWELL,IF,0.0,8000.0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,27,6,2018,4
BHK1,BTM Layout 1st Stage,12.92410248,77.61491831,ANYONE,1,NOT_FURNISHED,FOUR_WHEELER,450,9.0,1.0,E,0.0,1.0,1.0,CORPORATION,IF,1.0,12000.0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,4,12,2018,5
BHK3,Shanti Nagar,12.95596354,77.5982813,ANYONE,0,SEMI_FURNISHED,NONE,1000,7.0,1.0,N,3.0,1.0,2.0,CORP_BORE,IF,1.0,20000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,23,6,2018,3
BHK3,"Yelachenahallli,Kumaraswamy Layout",12.90340306,77.57190906,ANYONE,0,SEMI_FURNISHED,BOTH,1800,10.0,3.0,E,3.0,7.0,8.0,CORP_BORE,AP,3.0,35000.0,1,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,7,10,2017,10
BHK3,Marathahalli,12.96525192,77.71337632,ANYONE,1,SEMI_FURNISHED,BOTH,1500,4.0,3.0,E,3.0,2.0,5.0,BOREWELL,AP,3.0,36000.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,12,2017,3
BHK2,Whitefield,12.98165821,77.7289974,FAMILY,1,SEMI_FURNISHED,BOTH,1000,2.0,2.0,N,2.0,1.0,2.0,CORP_BORE,AP,2.0,15000.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7,2,2017,2
BHK2,Malleshpalya,12.97746361,77.6808103,ANYONE,0,SEMI_FURNISHED,BOTH,975,3.0,2.0,E,2.0,1.0,3.0,CORPORATION,IF,2.0,16000.0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,31,7,2017,7
BHK2,BTM 2nd Stage,12.90948508,77.61109078,ANYONE,0,SEMI_FURNISHED,TWO_WHEELER,600,0.0,2.0,N,2.0,1.0,2.0,CORP_BORE,IF,0.0,10000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2017,1
BHK2,Marathahalli,12.94199467,77.69631195,FAMILY,1,SEMI_FURNISHED,BOTH,1325,7.0,2.0,W,2.0,5.0,6.0,CORP_BORE,AP,4.0,24000.0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,14,1,2018,6
BHK1,BTM Layout,12.92108839,77.61801548,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,700,2.0,1.0,E,1.0,0.0,1.0,CORP_BORE,IF,0.0,10500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6,9,2018,3
BHK2,Kumaraswamy Layout,12.9075337,77.5656904,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,600,5.0,1.0,N,2.0,1.0,2.0,CORP_BORE,IF,1.0,11000.0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,7,2018,6
BHK3,Whitefield,12.97114943,77.75049758,FAMILY,1,SEMI_FURNISHED,FOUR_WHEELER,1400,1.0,3.0,W,5.0,2.0,4.0,BOREWELL,AP,1.0,28000.0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,2,10,2018,9
BHK2,Whitefield,12.9495026,77.7188918,FAMILY,1,SEMI_FURNISHED,BOTH,1285,4.0,2.0,N,2.0,2.0,3.0,BOREWELL,AP,2.0,20000.0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,2,9,2018,15
BHK2,Mahadevapura,12.99064178,77.67476991,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,1000,8.0,2.0,E,2.0,0.0,1.0,CORPORATION,IF,1.0,15000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30,3,2018,1
BHK3,"Jagadish Nagar,Kaggadasapura",12.9693604,77.6657224,FAMILY,1,SEMI_FURNISHED,BOTH,1500,10.0,3.0,W,3.0,0.0,2.0,CORP_BORE,AP,3.0,27000.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8,2018,2
BHK2,Whitefield,12.9672257,77.7394432,FAMILY,1,SEMI_FURNISHED,BOTH,1145,0.0,2.0,N,2.0,0.0,4.0,BOREWELL,AP,2.0,21000.0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,16,10,2017,10
BHK3,Banashankari,12.9275068,77.54612198,FAMILY,0,SEMI_FURNISHED,BOTH,1350,9.0,3.0,N,3.0,2.0,4.0,CORP_BORE,IF,0.0,18000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8,9,2017,3
BHK2,Koramangala 5th Block,12.93599564,77.6165583,ANYONE,1,NOT_FURNISHED,BOTH,1100,1.0,2.0,E,0.0,4.0,4.0,CORPORATION,IF,1.0,30000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,31,1,2018,4
BHK2,HSR Layout 6th Sector,12.9186206,77.6241007,ANYONE,1,FULLY_FURNISHED,BOTH,1100,1.0,2.0,W,4.0,0.0,4.0,CORPORATION,AP,0.0,29000.0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,15,4,2018,5
BHK3,Mullur,12.9141041,77.7164282,ANYONE,1,SEMI_FURNISHED,BOTH,2100,3.0,3.0,N,3.0,1.0,10.0,BOREWELL,AP,5.0,22000.0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,2,4,2018,13
BHK2,Thirumalashettyhally,12.9834759,77.7755112,ANYONE,1,SEMI_FURNISHED,BOTH,1075,1.0,2.0,E,2.0,1.0,5.0,CORP_BORE,AP,1.0,17000.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,6,2018,2
BHK1,Doddanekkundi,12.97234428,77.6975906,ANYONE,1,SEMI_FURNISHED,NONE,350,5.0,1.0,N,1.0,1.0,1.0,CORPORATION,IF,1.0,9000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,10,4,2017,3
BHK2,Thubarahalli,12.9498718,77.7181144,FAMILY,1,SEMI_FURNISHED,BOTH,885,7.0,2.0,E,5.0,2.0,3.0,CORP_BORE,AP,1.0,19500.0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,6,4,2018,8
BHK2,Kadugodi,12.98537087,77.76304973,FAMILY,1,FULLY_FURNISHED,BOTH,1450,3.0,2.0,E,2.0,4.0,4.0,BOREWELL,AP,2.0,27000.0,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,2,2,2018,14
BHK2,J.P. Nagar,12.90298952,77.57485723,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,800,5.0,1.0,N,1.0,0.0,0.0,CORP_BORE,IH,0.0,12000.0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,12,2018,4
BHK2,Banashankari,12.92051525,77.55019027,FAMILY,1,SEMI_FURNISHED,BOTH,880,15.0,2.0,S,2.0,1.0,8.0,CORP_BORE,AP,0.0,13500.0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,25,4,2018,13
BHK2,Bapuji Nagar,12.95342331,77.54094233,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,600,20.0,2.0,N,2.0,1.0,2.0,CORP_BORE,IF,0.0,12000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,21,12,2017,3
BHK2,"Whitefield Main Road, Maheswari Nagar, Bengaluru, Karnataka, India",12.9753642,77.7510562,ANYONE,0,SEMI_FURNISHED,BOTH,1100,1.0,2.0,E,2.0,3.0,4.0,BOREWELL,AP,1.0,17000.0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,19,1,2018,8
BHK2,JP Nagar,12.90964161,77.58144475,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,1100,15.0,2.0,W,3.0,1.0,2.0,CORPORATION,IF,1.0,17500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,24,5,2018,3
BHK3,Dooravani Nagar,12.9996889,77.6662679,FAMILY,1,SEMI_FURNISHED,BOTH,1586,2.0,3.0,E,3.0,7.0,10.0,CORP_BORE,AP,1.0,32000.0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,4,5,2018,15
BHK3,Hongasandra,12.90150974,77.62909409,ANYONE,1,SEMI_FURNISHED,BOTH,1620,3.0,3.0,S,3.0,7.0,24.0,CORP_BORE,AP,2.0,35000.0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,3,5,2018,17
BHK2,Jeevan Bima Nagar,12.9617025,77.66108887,ANYONE,1,SEMI_FURNISHED,BOTH,1300,4.0,2.0,W,2.0,0.0,2.0,CORP_BORE,IF,2.0,17000.0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6,2,2018,4
BHK1,Kasavanahalli,12.90432913,77.67548216,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,650,5.0,1.0,N,1.0,0.0,3.0,BOREWELL,IF,0.0,11000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,2018,1
BHK2,Munnekollal,12.9543543,77.7166373,FAMILY,1,SEMI_FURNISHED,FOUR_WHEELER,1350,10.0,2.0,E,3.0,2.0,3.0,CORPORATION,AP,3.0,21000.0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,16,8,2017,10
BHK3,BTM Layout,12.91390771,77.60798723,ANYONE,1,SEMI_FURNISHED,BOTH,1900,6.0,3.0,E,4.0,1.0,1.0,CORPORATION,IF,2.0,40000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,1,2018,1
BHK2,BTM 2nd Stage,12.91070019,77.60618184,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,800,20.0,2.0,W,2.0,0.0,2.0,CORP_BORE,IF,0.0,16000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,11,2017,1
BHK3,Whitefield Hope Farm Junction,12.95620441,77.72843933,FAMILY,1,SEMI_FURNISHED,BOTH,1470,1.0,2.0,E,3.0,3.0,12.0,CORP_BORE,AP,3.0,26000.0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,18,11,2017,13
BHK2,Bommanahalli,12.90214363,77.62180022,ANYONE,0,NOT_FURNISHED,TWO_WHEELER,800,0.0,2.0,E,0.0,0.0,2.0,CORP_BORE,IF,0.0,10000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,7,2017,1
BHK2,Banashankari,12.93021053,77.55652792,FAMILY,0,SEMI_FURNISHED,BOTH,1000,20.0,2.0,W,4.0,1.0,2.0,CORP_BORE,AP,1.0,14500.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,25,11,2017,4
BHK2,RR Nagar,12.91235735,77.52731036,FAMILY,0,SEMI_FURNISHED,TWO_WHEELER,800,10.0,1.0,E,2.0,0.0,1.0,CORPORATION,IF,0.0,10000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,18,2,2018,3
BHK1,Cox Town,12.99784097,77.62549638,FAMILY,1,NOT_FURNISHED,TWO_WHEELER,500,1.0,1.0,NE,0.0,1.0,3.0,CORP_BORE,IF,1.0,11000.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,4,2018,4
BHK2,JP Nagar,12.90331013,77.59242001,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,1000,10.0,2.0,S,0.0,3.0,4.0,CORPORATION,AP,2.0,14000.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,11,3,2017,4
BHK2,"Marathahalli, Bengaluru, Karnataka, India",12.9591722,77.697419,ANYONE,1,FULLY_FURNISHED,TWO_WHEELER,2322,0.0,2.0,S,2.0,2.0,3.0,CORPORATION,AP,2.0,25000.0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24,7,2018,6
BHK2,Bellandur,12.9275131,77.67071214,ANYONE,1,SEMI_FURNISHED,FOUR_WHEELER,1175,10.0,2.0,E,2.0,4.0,5.0,BOREWELL,AP,2.0,27000.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,4,2,2018,4
BHK2,BTM 2nd Stage,12.914081,77.6208013,ANYONE,1,SEMI_FURNISHED,BOTH,1200,5.0,2.0,E,0.0,1.0,4.0,CORP_BORE,AP,2.0,20000.0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,6,12,2018,5
BHK3,Brookefield,12.9618206,77.72388458,FAMILY,0,SEMI_FURNISHED,BOTH,1600,6.0,2.0,N,3.0,1.0,5.0,CORP_BORE,AP,2.0,24000.0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,26,3,2018,12
BHK2,RR Nagar,12.9275441,77.5163924,ANYONE,1,SEMI_FURNISHED,BOTH,1200,10.0,2.0,N,2.0,2.0,3.0,CORP_BORE,AP,4.0,14000.0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,3,10,2018,6
